,last,high,low,lowestAsk,highestBid,percentChange,baseVolume,quoteVolume,time,second,minute,hour,week_day,week_number,month
88513,0.00019811981,0.00020226750880724,0.000196842544056608,0.000199,0.0001981,-0.44230653,28.105894751589493734,140895.116937512614947266,1552749780.0,0,23,18,5,3,3
88574,0.00019811981,0.00020226750880724,0.000196842544056608,0.000199,0.0001981,-0.44230653,28.105894751589493734,140895.116937512614947266,1552749840.0,0,24,18,5,3,3
88631,0.00019811981,0.00020226750880724,0.000196842544056608,0.000199,0.0001981,-0.44230653,28.105894751589493734,140895.116937512614947266,1552749900.0,0,25,18,5,3,3
88691,0.00019811981,0.00020226750880724,0.000196842544056608,0.000199,0.0001981,-0.44230653,28.105894751589493734,140895.116937512614947266,1552749960.0,0,26,18,5,3,3
88753,0.00019811981,0.00020226750880724,0.000196842544056608,0.000199,0.0001981,-0.44230653,28.105894751589493734,140895.116937512614947266,1552750020.0,0,27,18,5,3,3
88813,0.0001981,0.00020226750880724,0.000196842544056608,0.000200363311399772,0.000196868134236922,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750080.0,0,28,18,5,3,3
88874,0.0001981,0.00020226750880724,0.000196842544056608,0.000200363311399772,0.000196868134236922,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750140.0,0,29,18,5,3,3
88936,0.0001981,0.00020226750880724,0.000196842544056608,0.000200363311399772,0.000196868134236922,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750200.0,0,30,18,5,3,3
88995,0.0001981,0.00020226750880724,0.000196842544056608,0.000200363311399772,0.000196868134236922,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750260.0,0,31,18,5,3,3
89056,0.0001981,0.00020226750880724,0.000196842544056608,0.000200363311399772,0.000196868134236922,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750320.0,0,32,18,5,3,3
89116,0.0001981,0.00020226750880724,0.000196842544056608,0.000200363311399772,0.000196868134236922,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750380.0,0,33,18,5,3,3
89177,0.0001981,0.00020226750880724,0.000196842544056608,0.00020025714284519,0.000196974467660842,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750440.0,0,34,18,5,3,3
89239,0.0001981,0.00020226750880724,0.000196842544056608,0.00020025714284519,0.000196974467660842,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750500.0,0,35,18,5,3,3
89300,0.0001981,0.00020226750880724,0.000196842544056608,0.000200209084855576,0.00019700204499241,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750560.0,0,36,18,5,3,3
89361,0.0001981,0.00020226750880724,0.000196842544056608,0.000200209084855576,0.00019700204499241,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750620.0,0,37,18,5,3,3
89421,0.0001981,0.00020226750880724,0.000196842544056608,0.000200181056504769,0.000197051299640841,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750680.0,0,38,18,5,3,3
89483,0.0001981,0.00020226750880724,0.000196842544056608,0.000200181056504769,0.000197051299640841,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750740.0,0,39,18,5,3,3
89543,0.0001981,0.00020226750880724,0.000196842544056608,0.000200181056504769,0.000197051299640841,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750800.0,0,40,18,5,3,3
89605,0.0001981,0.00020226750880724,0.000196842544056608,0.000200125011573992,0.000197114364057547,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750860.0,0,41,18,5,3,3
89666,0.0001981,0.00020226750880724,0.000196842544056608,0.000200121009093773,0.000197139989575358,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750920.0,0,42,18,5,3,3
89727,0.0001981,0.00020226750880724,0.000196842544056608,0.000200121009093773,0.000197139989575358,-0.45226131,29.411870520249628346,147490.009431168684227302,1552750980.0,0,43,18,5,3,3
89787,0.0001981,0.00020226750880724,0.000196842544056608,0.000200070983043603,0.00019717350516761,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751040.0,0,44,18,5,3,3
89848,0.0001981,0.00020226750880724,0.000196842544056608,0.000200070983043603,0.00019717350516761,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751101.0,1,45,18,5,3,3
89906,0.0001981,0.00020226750880724,0.000196842544056608,0.000200040973596603,0.000197183364040044,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751160.0,0,46,18,5,3,3
89968,0.0001981,0.00020226750880724,0.000196842544056608,0.000200040973596603,0.000197183364040044,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751220.0,0,47,18,5,3,3
90029,0.0001981,0.00020226750880724,0.000196842544056608,0.000199992967483363,0.000197191251492916,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751280.0,0,48,18,5,3,3
90089,0.0001981,0.00020226750880724,0.000196842544056608,0.000199992967483363,0.000197191251492916,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751340.0,0,49,18,5,3,3
90149,0.0001981,0.00020226750880724,0.000196842544056608,0.000199962969738368,0.000197201111252684,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751400.0,0,50,18,5,3,3
90211,0.0001981,0.00020226750880724,0.000196842544056608,0.000199962969738368,0.000197201111252684,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751460.0,0,51,18,5,3,3
90270,0.0001981,0.00020226750880724,0.000196842544056608,0.000199912983195017,0.00019721097150545,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751520.0,0,52,18,5,3,3
90332,0.0001981,0.00020226750880724,0.000196842544056608,0.000199912983195017,0.00019721097150545,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751580.0,0,53,18,5,3,3
90393,0.0001981,0.00020226750880724,0.000196842544056608,0.000199912983195017,0.00019721097150545,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751640.0,0,54,18,5,3,3
90453,0.0001981,0.00020226750880724,0.000196842544056608,0.000199912983195017,0.00019721097150545,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751700.0,0,55,18,5,3,3
90515,0.0001981,0.00020226750880724,0.000196842544056608,0.000201873256668771,0.000197228721202862,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751760.0,0,56,18,5,3,3
90576,0.0001981,0.00020226750880724,0.000196842544056608,0.000201873256668771,0.000197228721202862,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751820.0,0,57,18,5,3,3
90637,0.0001981,0.00020226750880724,0.000196842544056608,0.000201808949001478,0.000197258306694437,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751880.0,0,58,18,5,3,3
90697,0.0001981,0.00020226750880724,0.000196842544056608,0.000201803899849249,0.000197283950925266,-0.45226131,29.411870520249628346,147490.009431168684227302,1552751940.0,0,59,18,5,3,3
90758,0.0001981,0.00020226750880724,0.000196842544056608,0.000201776339029242,0.000197305652357151,-0.45226131,29.411870520249628346,147490.009431168684227302,1552752000.0,0,0,19,5,3,3
90820,0.0001981,0.00020226750880724,0.000196842544056608,0.000201776339029242,0.000197305652357151,-0.45226131,29.411870520249628346,147490.009431168684227302,1552752060.0,0,1,19,5,3,3
90881,0.0001981,0.00020226750880724,0.000196842544056608,0.000201776339029242,0.000197305652357151,-0.45226131,29.411870520249628346,147490.009431168684227302,1552752120.0,0,2,19,5,3,3
90940,0.0001981,0.00020226750880724,0.000196842544056608,0.000201776339029242,0.000197305652357151,-0.45226131,29.411870520249628346,147490.009431168684227302,1552752180.0,0,3,19,5,3,3
91002,0.0001981,0.00020226750880724,0.000196862228311014,0.000201692768283083,0.000197358930033193,0.62875022,22.655077795879897628,113317.080124722896967981,1552752240.0,0,4,19,5,3,3
91063,0.0001981,0.00020226750880724,0.000196862228311014,0.000201692768283083,0.000197358930033193,0.62875022,22.655077795879897628,113317.080124722896967981,1552752300.0,0,5,19,5,3,3
91124,0.0001981,0.00020226750880724,0.000196862228311014,0.000201640651481597,0.000197412222095597,0.62875022,22.655077795879897628,113317.080124722896967981,1552752360.0,0,6,19,5,3,3
91183,0.0001981,0.00020226750880724,0.000196862228311014,0.000201640651481597,0.000197412222095597,0.62875022,22.655077795879897628,113317.080124722896967981,1552752420.0,0,7,19,5,3,3
91244,0.0001981,0.00020226750880724,0.000196862228311014,0.000201640651481597,0.000197412222095597,0.62875022,22.655077795879897628,113317.080124722896967981,1552752480.0,0,8,19,5,3,3
91305,0.0001981,0.00020226750880724,0.000196862228311014,0.000201640651481597,0.000197412222095597,0.62875022,22.655077795879897628,113317.080124722896967981,1552752540.0,0,9,19,5,3,3
91367,0.0001981,0.00020226750880724,0.000196862228311014,0.000201640651481597,0.000197412222095597,0.62875022,22.655077795879897628,113317.080124722896967981,1552752600.0,0,10,19,5,3,3
91428,0.0001981,0.00020226750880724,0.000196862228311014,0.000201552789455511,0.000197518849395034,0.62875022,22.655077795879897628,113317.080124722896967981,1552752660.0,0,11,19,5,3,3
91487,0.0001981,0.00020226750880724,0.000196862228311014,0.000201552789455511,0.000197518849395034,0.62875022,22.655077795879897628,113317.080124722896967981,1552752720.0,0,12,19,5,3,3
91548,0.0001981,0.00020226750880724,0.000196862228311014,0.000201502205755589,0.000197542552071753,0.62875022,22.655077795879897628,113317.080124722896967981,1552752780.0,0,13,19,5,3,3
91608,0.0001981,0.00020226750880724,0.000196862228311014,0.000201502205755589,0.000197542552071753,0.62875022,22.655077795879897628,113317.080124722896967981,1552752840.0,0,14,19,5,3,3
91670,0.0001981,0.00020226750880724,0.000196862228311014,0.000201470032796791,0.000196903572627326,0.62875022,22.655077795879897628,113317.080124722896967981,1552752900.0,0,15,19,5,3,3
91730,0.0001981,0.00020226750880724,0.000196862228311014,0.000201470032796791,0.000196903572627326,0.62875022,22.655077795879897628,113317.080124722896967981,1552752960.0,0,16,19,5,3,3
91792,0.0001981,0.00020226750880724,0.000196862228311014,0.000201470032796791,0.000196903572627326,0.62875022,22.655077795879897628,113317.080124722896967981,1552753020.0,0,17,19,5,3,3
91852,0.0001981,0.00020226750880724,0.000196862228311014,0.000201470032796791,0.000196903572627326,0.62875022,22.655077795879897628,113317.080124722896967981,1552753080.0,0,18,19,5,3,3
91913,0.0001981,0.00020226750880724,0.000196862228311014,0.000201470032796791,0.000196903572627326,0.62875022,22.655077795879897628,113317.080124722896967981,1552753140.0,0,19,19,5,3,3
91973,0.0001981,0.00020226750880724,0.000196862228311014,0.000201470032796791,0.000196903572627326,0.62875022,22.655077795879897628,113317.080124722896967981,1552753200.0,0,20,19,5,3,3
92033,0.0001981,0.00020226750880724,0.000196862228311014,0.000201470032796791,0.000196903572627326,0.62875022,22.655077795879897628,113317.080124722896967981,1552753260.0,0,21,19,5,3,3
92094,0.0001981,0.00020226750880724,0.000196862228311014,0.000201308385429848,0.00019707100565756,0.62875022,22.655077795879897628,113317.080124722896967981,1552753320.0,0,22,19,5,3,3
92155,0.0001981,0.00020226750880724,0.000196862228311014,0.00020128305687837,0.000197094654592091,0.62875022,22.655077795879897628,113317.080124722896967981,1552753380.0,0,23,19,5,3,3
92216,0.0001981,0.00020226750880724,0.000196862228311014,0.00020128305687837,0.000197094654592091,0.62875022,22.655077795879897628,113317.080124722896967981,1552753440.0,0,24,19,5,3,3
92276,0.0001981,0.00020226750880724,0.000196862228311014,0.00020128305687837,0.000197094654592091,0.62875022,22.655077795879897628,113317.080124722896967981,1552753500.0,0,25,19,5,3,3
92337,0.0001981,0.00020226750880724,0.000196862228311014,0.000201203300656111,0.000197175476902665,0.62875022,22.655077795879897628,113317.080124722896967981,1552753560.0,0,26,19,5,3,3
92397,0.0001981,0.00020226750880724,0.000197469496538062,0.000201177073276901,0.000197201110365348,-1.14582119,22.317787398523825232,111603.747911378228967981,1552753620.0,0,27,19,5,3,3
92458,0.0001981,0.00020226750880724,0.000197469496538062,0.000201177073276901,0.000197201110365348,-1.14582119,22.317787398523825232,111603.747911378228967981,1552753680.0,0,28,19,5,3,3
92519,0.0001981,0.00020226750880724,0.000197469496538062,0.000201145623079778,0.000197230691715132,-1.14582119,22.317787398523825232,111603.747911378228967981,1552753740.0,0,29,19,5,3,3
92581,0.0001981,0.00020226750880724,0.000197469496538062,0.000201145623079778,0.000197230691715132,-1.14582119,22.317787398523825232,111603.747911378228967981,1552753800.0,0,30,19,5,3,3
92641,0.0001981,0.00020226750880724,0.000197469496538062,0.000201095340898193,0.000197280003530045,-1.14582119,22.317787398523825232,111603.747911378228967981,1552753860.0,0,31,19,5,3,3
92702,0.0001981,0.00020226750880724,0.000197469496538062,0.000201095340898193,0.000197280003530045,-1.14582119,22.317787398523825232,111603.747911378228967981,1552753920.0,0,32,19,5,3,3
92763,0.0001981,0.00020226750880724,0.000197469496538062,0.000201065177803551,0.000197316954408641,-1.14582119,22.317787398523825232,111603.747911378228967981,1552753980.0,0,33,19,5,3,3
92824,0.0001981,0.00020226750880724,0.000197469496538062,0.000201065177803551,0.000197316954408641,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754040.0,0,34,19,5,3,3
92884,0.0001981,0.00020226750880724,0.000197469496538062,0.000201014915731331,0.000197370235136533,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754100.0,0,35,19,5,3,3
92945,0.0001981,0.00020226750880724,0.000197469496538062,0.000201014915731331,0.000197370235136533,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754160.0,0,36,19,5,3,3
93006,0.0001981,0.00020226750880724,0.000197469496538062,0.000200990794363709,0.000197403789872624,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754220.0,0,37,19,5,3,3
93068,0.0001981,0.00020226750880724,0.000197469496538062,0.000200990794363709,0.000197403789872624,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754280.0,0,38,19,5,3,3
93128,0.0001981,0.00020226750880724,0.000197469496538062,0.000200936532095181,0.000197453144965712,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754340.0,0,39,19,5,3,3
93189,0.0001981,0.00020226750880724,0.000197469496538062,0.000200936532095181,0.000197453144965712,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754400.0,0,40,19,5,3,3
93250,0.0001981,0.00020226750880724,0.000197469496538062,0.000200908401904843,0.000197504487423734,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754460.0,0,41,19,5,3,3
93309,0.0001981,0.00020226750880724,0.000197469496538062,0.000200908401904843,0.000197504487423734,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754520.0,0,42,19,5,3,3
93370,0.0001981,0.00020226750880724,0.000197469496538062,0.000200908401904843,0.000197504487423734,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754580.0,0,43,19,5,3,3
93432,0.0001981,0.00020226750880724,0.000197469496538062,0.000200908401904843,0.000197504487423734,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754640.0,0,44,19,5,3,3
93492,0.0001981,0.00020226750880724,0.000197469496538062,0.000200830059801995,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754700.0,0,45,19,5,3,3
93553,0.0001981,0.00020226750880724,0.000197469496538062,0.000200830059801995,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754760.0,0,46,19,5,3,3
93614,0.0001981,0.00020226750880724,0.000197469496538062,0.000200799936497884,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754820.0,0,47,19,5,3,3
93674,0.0001981,0.00020226750880724,0.000197469496538062,0.000200799936497884,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754880.0,0,48,19,5,3,3
93736,0.0001981,0.00020226750880724,0.000197469496538062,0.000200749740730361,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552754940.0,0,49,19,5,3,3
93796,0.0001981,0.00020226750880724,0.000197469496538062,0.000200749740730361,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755000.0,0,50,19,5,3,3
93858,0.0001981,0.00020226750880724,0.000197469496538062,0.000200749740730361,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755060.0,0,51,19,5,3,3
93919,0.0001981,0.00020226750880724,0.000197469496538062,0.000200675473985782,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755120.0,0,52,19,5,3,3
93980,0.0001981,0.00020226750880724,0.000197469496538062,0.000200675473985782,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755180.0,0,53,19,5,3,3
94040,0.0001981,0.00020226750880724,0.000197469496538062,0.000200645373868588,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755240.0,0,54,19,5,3,3
94099,0.0001981,0.00020226750880724,0.000197469496538062,0.000200645373868588,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755300.0,0,55,19,5,3,3
94159,0.0001981,0.00020226750880724,0.000197469496538062,0.000200617284439203,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755360.0,0,56,19,5,3,3
94219,0.0001981,0.00020226750880724,0.000197469496538062,0.000200617284439203,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755420.0,0,57,19,5,3,3
94281,0.0001981,0.00020226750880724,0.000197469496538062,0.000200573151465419,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755480.0,0,58,19,5,3,3
94342,0.0001981,0.00020226750880724,0.000197469496538062,0.000200547077617592,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755540.0,0,59,19,5,3,3
94403,0.0001981,0.00020226750880724,0.000197469496538062,0.00020052301238928,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755600.0,0,0,20,5,3,3
94463,0.0001981,0.00020226750880724,0.000197469496538062,0.000200516996759065,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755660.0,0,1,20,5,3,3
94524,0.0001981,0.00020226750880724,0.000197469496538062,0.000200516996759065,0.000197528188376986,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755720.0,0,2,20,5,3,3
94584,0.0001981,0.00020226750880724,0.000197469496538062,0.000200468876409661,0.000197413663812706,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755780.0,0,3,20,5,3,3
94646,0.0001981,0.00020226750880724,0.000197469496538062,0.000200444820565597,0.000197439328240473,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755840.0,0,4,20,5,3,3
94706,0.0001981,0.00020226750880724,0.000197469496538062,0.00020044081168923,0.0001974649960047,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755900.0,0,5,20,5,3,3
94766,0.0001981,0.00020226750880724,0.000197469496538062,0.000200416759212916,0.000197492642012492,-1.14582119,22.317787398523825232,111603.747911378228967981,1552755960.0,0,6,20,5,3,3
94827,0.0001981,0.00020226750880724,0.000197469496538062,0.000200416759212916,0.000197492642012492,-1.14582119,22.317787398523825232,111603.747911378228967981,1552756020.0,0,7,20,5,3,3
94888,0.0001981,0.00020226750880724,0.000197469496538062,0.000200386697901417,0.000197500541836669,-1.14582119,22.317787398523825232,111603.747911378228967981,1552756080.0,0,8,20,5,3,3
94948,0.0001981,0.00020226750880724,0.000197469496538062,0.000200360648292143,0.000197506466912174,-1.14582119,22.317787398523825232,111603.747911378228967981,1552756140.0,0,9,20,5,3,3
95010,0.0001981,0.00020226750880724,0.000197469496538062,0.000200336605435035,0.000197510417061263,-1.14582119,22.317787398523825232,111603.747911378228967981,1552756200.0,0,10,20,5,3,3
95070,0.0001981,0.00020226750880724,0.000197469496538062,0.000200336605435035,0.000197510417061263,-1.14582119,22.317787398523825232,111603.747911378228967981,1552756260.0,0,11,20,5,3,3
95131,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200306556146338,0.000197520292779629,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756320.0,0,12,20,5,3,3
95191,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200306556146338,0.000197520292779629,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756380.0,0,13,20,5,3,3
95252,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.00020027651136468,0.000197311035906232,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756440.0,0,14,20,5,3,3
95313,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200252478603778,0.000197316955296502,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756500.0,0,15,20,5,3,3
95374,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200252478603778,0.000197316955296502,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756560.0,0,16,20,5,3,3
95435,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200224444177831,0.000197332741205425,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756620.0,0,17,20,5,3,3
95495,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200224444177831,0.000197332741205425,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756680.0,0,18,20,5,3,3
95556,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200196413676584,0.000197346554911714,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756740.0,0,19,20,5,3,3
95616,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200172390527324,0.00019735444889232,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756800.0,0,20,20,5,3,3
95676,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.00020014837026088,0.000197362343188689,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756860.0,0,21,20,5,3,3
95738,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200122351633417,0.000197368264118194,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756920.0,0,22,20,5,3,3
95798,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200122351633417,0.000197368264118194,-1.43805865,22.464313524790783672,112345.598381690091458424,1552756980.0,0,23,20,5,3,3
95859,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200092334481339,0.000197386027972506,-1.43805865,22.464313524790783672,112345.598381690091458424,1552757040.0,0,24,20,5,3,3
95920,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200092334481339,0.000197386027972506,-1.43805865,22.464313524790783672,112345.598381690091458424,1552757100.0,0,25,20,5,3,3
95981,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200066323138318,0.000197399845408981,-1.43805865,22.464313524790783672,112345.598381690091458424,1552757160.0,0,26,20,5,3,3
96042,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200066323138318,0.000197399845408981,-1.43805865,22.464313524790783672,112345.598381690091458424,1552757220.0,0,27,20,5,3,3
96103,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200020311144904,0.000197413663812706,0.00727458,22.271813524540783672,111385.00123657390372814,1552757280.0,0,28,20,5,3,3
96164,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000200020311144904,0.000197413663812706,0.00727458,22.271813524540783672,111385.00123657390372814,1552757340.0,0,29,20,5,3,3
96221,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000199990309298149,0.000197427483183748,0.00727458,22.271813524540783672,111385.00123657390372814,1552757400.0,0,30,20,5,3,3
96280,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000199990309298149,0.000197427483183748,0.00727458,22.271813524540783672,111385.00123657390372814,1552757460.0,0,31,20,5,3,3
96340,0.000197514367289356,0.00020226750880724,0.000197469496538062,0.000199990309298149,0.000197427483183748,0.00727458,22.271813524540783672,111385.00123657390372814,1552757520.0,0,32,20,5,3,3
96401,0.000196842544056608,0.00020226750880724,0.000196842544056608,0.000199956312765426,0.000195565866858667,-0.33288909,23.223371714001522482,116211.857327432051818577,1552757580.0,0,33,20,5,3,3
96463,0.000195565866858667,0.00020226750880724,0.000195565866858667,0.000199931171478795,0.000195569778195561,-0.97930792,23.979909393597290854,120080.00123657390372814,1552757640.0,0,34,20,5,3,3
96521,0.000195565866858667,0.00020226750880724,0.000195565866858667,0.000199931171478795,0.000195569778195561,-0.97930792,23.979909393597290854,120080.00123657390372814,1552757700.0,0,35,20,5,3,3
96582,0.000195565866858667,0.00020226750880724,0.000195565866858667,0.000199898764145337,0.000195579556880042,-0.97930792,23.979909393597290854,120080.00123657390372814,1552757760.0,0,36,20,5,3,3
96643,0.000195565866858667,0.00020226750880724,0.000195565866858667,0.000199873427721856,0.000195585424325423,-0.97930792,23.979909393597290854,120080.00123657390372814,1552757820.0,0,37,20,5,3,3
96702,0.000195565866858667,0.00020226750880724,0.000195565866858667,0.000199847317837272,0.000195589336053468,-0.97930792,23.979909393597290854,120080.00123657390372814,1552757880.0,0,38,20,5,3,3
96764,0.000195565866858667,0.00020226750880724,0.000195565866858667,0.000199847317837272,0.000195589336053468,-0.97930792,23.979909393597290854,120080.00123657390372814,1552757940.0,0,39,20,5,3,3
96825,0.000195565866858667,0.00020226750880724,0.000195565866858667,0.000199847317837272,0.000195589336053468,-0.97930792,23.979909393597290854,120080.00123657390372814,1552758000.0,0,40,20,5,3,3
96884,0.0001955,0.00020226750880724,0.000193075099305933,0.000199768746696375,0.0001930500001,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758060.0,0,41,20,5,3,3
96945,0.0001955,0.00020226750880724,0.000193075099305933,0.000199763819356508,0.0001930500001,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758120.0,0,42,20,5,3,3
97005,0.0001955,0.00020226750880724,0.000193075099305933,0.000199763819356508,0.0001930500001,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758180.0,0,43,20,5,3,3
97066,0.0001955,0.00020226750880724,0.000193075099305933,0.000199763819356508,0.0001930500001,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758240.0,0,44,20,5,3,3
97126,0.0001955,0.00020226750880724,0.000193075099305933,0.000199662428853599,0.0001930500001,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758300.0,0,45,20,5,3,3
97188,0.0001955,0.00020226750880724,0.000193075099305933,0.00019963515748303,0.00019310838039258,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758360.0,0,46,20,5,3,3
97244,0.0001955,0.00020226750880724,0.000193075099305933,0.00019963515748303,0.00019310838039258,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758420.0,0,47,20,5,3,3
97304,0.0001955,0.00020226750880724,0.000193075099305933,0.000199581519371259,0.000193214830640309,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758480.0,0,48,20,5,3,3
97364,0.0001955,0.00020226750880724,0.000193075099305933,0.000199581519371259,0.000193214830640309,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758540.0,0,49,20,5,3,3
97425,0.0001955,0.00020226750880724,0.000193075099305933,0.000199526187376428,0.000193099502337566,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758600.0,0,50,20,5,3,3
97484,0.0001955,0.00020226750880724,0.000193075099305933,0.000199526187376428,0.000193099502337566,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758660.0,0,51,20,5,3,3
97546,0.0001955,0.00020226750880724,0.000193075099305933,0.000199526187376428,0.000193099502337566,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758720.0,0,52,20,5,3,3
97605,0.0001955,0.00020226750880724,0.000193075099305933,0.00019944708240855,0.000193206432724985,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758780.0,0,53,20,5,3,3
97667,0.0001955,0.00020226750880724,0.000193075099305933,0.00019944708240855,0.000193206432724985,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758840.0,0,54,20,5,3,3
97726,0.0001955,0.00020226750880724,0.000193075099305933,0.00019944708240855,0.000193206432724985,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758900.0,0,55,20,5,3,3
97787,0.0001955,0.00020226750880724,0.000193075099305933,0.00019944708240855,0.000193206432724985,-1.01265823,33.749103426114955128,170080.00123657390372814,1552758960.0,0,56,20,5,3,3
